,project,site_id,revisitid,individual,revisit,revisit_date,num_individuals,year,utme,utmn,site_number,season,utm_zone,site_type
1502,nt,201411,20141101,NA,1,06/02/2014,0,2014,695450,5803853,11,spring,9,baited
1503,nt,201411,20141102,NA,2,06/12/2014,0,2014,695450,5803853,11,spring,9,baited
1504,nt,201412,20141201,NA,1,06/02/2014,0,2014,685723,5803291,12,spring,9,baited
1505,nt,201412,20141202,NA,2,06/12/2014,0,2014,685723,5803291,12,spring,9,baited
1506,nt,201413,20141301,NA,1,06/03/2014,0,2014,669995,5765079,13,spring,9,baited
1507,nt,201413,20141302,NA,2,06/13/2014,0,2014,669995,5765079,13,spring,9,baited
1508,nt,201414,20141401,NA,1,06/03/2014,0,2014,665463,5771444,14,spring,9,baited
1509,nt,201414,20141402,NA,2,06/13/2014,0,2014,665463,5771444,14,spring,9,baited
1510,nt,201415,20141501,NA,1,06/03/2014,0,2014,662788,5774795,15,spring,9,baited
1511,nt,201415,20141502,NA,2,06/13/2014,0,2014,662788,5774795,15,spring,9,baited
1512,nt,201416,20141601,NA,1,06/03/2014,0,2014,672059,5780264,16,spring,9,baited
1513,nt,201416,20141602,NA,2,06/13/2014,0,2014,672059,5780264,16,spring,9,baited
1514,nt,201417,20141701,NA,1,06/03/2014,0,2014,678582,5784468,17,spring,9,baited
1515,nt,201417,20141702,NA,2,06/13/2014,0,2014,678582,5784468,17,spring,9,baited
1516,nt,201418,20141801,NA,1,06/03/2014,0,2014,667932,5788717,18,spring,9,baited
1517,nt,201418,20141802,NA,2,06/13/2014,0,2014,667932,5788717,18,spring,9,baited
1518,nt,201419,20141901,NA,1,06/03/2014,0,2014,662066,5786428,19,spring,9,baited
1519,nt,201419,20141902,NA,2,06/13/2014,0,2014,662066,5786428,19,spring,9,baited
1520,nt,201420,20142001,NA,1,06/03/2014,0,2014,662604,5781481,20,spring,9,baited
1521,nt,201420,20142002,NA,2,06/13/2014,0,2014,662604,5781481,20,spring,9,baited
1522,nt,201421,20142101,NA,1,06/03/2014,0,2014,658117,5785641,21,spring,9,baited
1523,nt,201421,20142102,NA,2,06/13/2014,0,2014,658117,5785641,21,spring,9,baited
1524,nt,201422,20142201,NA,1,06/04/2014,0,2014,659406,5794893,22,spring,9,baited
1525,nt,201422,20142202,NA,2,06/14/2014,0,2014,659406,5794893,22,spring,9,baited
1526,nt,201423,20142301,NA,1,06/04/2014,0,2014,655614,5796920,23,spring,9,baited
1527,nt,201423,20142302,NA,2,06/14/2014,0,2014,655614,5796920,23,spring,9,baited
1528,nt,201424,20142401,NA,1,06/04/2014,0,2014,646309,5794006,24,spring,9,baited
1529,nt,201424,20142402,NA,2,06/14/2014,0,2014,646309,5794006,24,spring,9,baited
1530,nt,201425,20142501,NA,1,06/02/2014,0,2014,668030,5798692,25,spring,9,baited
1531,nt,201425,20142502,NA,2,06/12/2014,0,2014,668030,5798692,25,spring,9,baited
1532,nt,201426,20142601,NA,1,06/04/2014,0,2014,636228,5808411,26,spring,9,baited
1533,nt,201426,20142602,NA,2,06/14/2014,0,2014,636228,5808411,26,spring,9,baited
1534,nt,201427,20142701,NA,1,06/04/2014,0,2014,646018,5812463,27,spring,9,baited
1535,nt,201427,20142702,NA,2,06/14/2014,0,2014,646018,5812463,27,spring,9,baited
1536,nt,201428,20142801,NA,1,06/04/2014,0,2014,657301,5815480,28,spring,9,baited
1537,nt,201428,20142802,NA,2,06/14/2014,0,2014,657301,5815480,28,spring,9,baited
1538,nt,201429,20142901,NA,1,06/03/2014,0,2014,647715,5765077,29,spring,9,baited
1539,nt,201429,20142902,NA,2,06/13/2014,0,2014,647715,5765077,29,spring,9,baited
1540,nt,201430,20143001,22896,1,06/04/2014,1,2014,637225,5782373,30,spring,9,baited
1541,nt,201430,20143002,NA,2,06/14/2014,0,2014,637225,5782373,30,spring,9,baited
1542,nt,201431,20143101,11053,1,06/04/2014,4,2014,634219,5788799,31,spring,9,baited
1543,nt,201431,20143101,197212,1,06/04/2014,4,2014,634219,5788799,31,spring,9,baited
1544,nt,201431,20143101,22919,1,06/04/2014,4,2014,634219,5788799,31,spring,9,baited
1545,nt,201431,20143101,22984,1,06/04/2014,4,2014,634219,5788799,31,spring,9,baited
1546,nt,201431,20143102,22360,2,06/14/2014,2,2014,634219,5788799,31,spring,9,baited
1547,nt,201431,20143102,22984,2,06/14/2014,2,2014,634219,5788799,31,spring,9,baited
1548,nt,201432,20143201,NA,1,05/27/2014,0,2014,309203,5806325,32,spring,10,baited
1549,nt,201432,20143202,NA,2,06/09/2014,0,2014,309203,5806325,32,spring,10,baited
1550,nt,201433,20143301,NA,1,05/27/2014,0,2014,309098,5807613,33,spring,10,baited
1551,nt,201433,20143302,NA,2,06/09/2014,0,2014,309098,5807613,33,spring,10,baited
1552,nt,201434,20143401,NA,1,05/27/2014,0,2014,301884,5810138,34,spring,10,baited
1553,nt,201434,20143402,NA,2,06/09/2014,0,2014,301884,5810138,34,spring,10,baited
1554,nt,201435,20143501,NA,1,05/27/2014,0,2014,298382,5809545,35,spring,10,baited
1555,nt,201435,20143502,NA,2,06/09/2014,0,2014,298382,5809545,35,spring,10,baited
1556,nt,201436,20143601,NA,1,05/27/2014,0,2014,701708,5805141,36,spring,9,baited
1557,nt,201436,20143602,NA,2,06/09/2014,0,2014,701708,5805141,36,spring,9,baited
1558,nt,201437,20143701,NA,1,05/29/2014,0,2014,699906,5806094,37,spring,9,baited
1559,nt,201437,20143702,NA,2,06/09/2014,0,2014,699906,5806094,37,spring,9,baited
1560,nt,201438,20143801,NA,1,05/28/2014,0,2014,701750,5796834,38,spring,9,baited
1561,nt,201438,20143802,NA,2,06/09/2014,0,2014,701750,5796834,38,spring,9,baited
1562,nt,201439,20143901,26823,1,05/28/2014,1,2014,698376,5804276,39,spring,9,baited
1563,nt,201439,20143902,NA,2,06/09/2014,0,2014,698376,5804276,39,spring,9,baited
1564,nt,201440,20144001,26729,1,05/28/2014,1,2014,694755,5809507,40,spring,9,baited
1565,nt,201440,20144002,NA,2,06/09/2014,0,2014,694755,5809507,40,spring,9,baited
1566,nt,201441,20144101,NA,1,05/28/2014,0,2014,689520,5811981,41,spring,9,baited
1567,nt,201441,20144102,NA,2,06/09/2014,0,2014,689520,5811981,41,spring,9,baited
1568,nt,201442,20144201,NA,1,05/28/2014,0,2014,687055,5813664,42,spring,9,baited
1569,nt,201442,20144202,NA,2,06/09/2014,0,2014,687055,5813664,42,spring,9,baited
1570,nt,201443,20144301,NA,1,05/30/2014,0,2014,681617,5811960,43,spring,9,baited
1571,nt,201443,20144302,NA,2,06/10/2014,0,2014,681617,5811960,43,spring,9,baited
1572,nt,201444,20144401,NA,1,05/30/2014,0,2014,677430,5812540,44,spring,9,baited
1573,nt,201444,20144402,NA,2,06/10/2014,0,2014,677430,5812540,44,spring,9,baited
1574,nt,201445,20144501,NA,1,05/29/2014,0,2014,683101,5790420,45,spring,9,baited
1575,nt,201445,20144502,22208,2,06/10/2014,1,2014,683101,5790420,45,spring,9,baited
1576,nt,201446,20144601,NA,1,05/29/2014,0,2014,683747,5793328,46,spring,9,baited
1577,nt,201446,20144602,NA,2,06/10/2014,0,2014,683747,5793328,46,spring,9,baited
1578,nt,201447,20144701,NA,1,05/29/2014,0,2014,677552,5795032,47,spring,9,baited
1579,nt,201447,20144702,NA,2,06/10/2014,0,2014,677552,5795032,47,spring,9,baited
1580,nt,201448,20144801,NA,1,05/29/2014,0,2014,674376,5802370,48,spring,9,baited
1581,nt,201448,20144802,NA,2,06/10/2014,0,2014,674376,5802370,48,spring,9,baited
1582,nt,201449,20144901,NA,1,05/29/2014,0,2014,673793,5806574,49,spring,9,baited
1583,nt,201449,20144902,NA,2,06/10/2014,0,2014,673793,5806574,49,spring,9,baited
1584,nt,201450,20145001,NA,1,05/30/2014,0,2014,666558,5814541,50,spring,9,baited
1585,nt,201450,20145002,NA,2,06/10/2014,0,2014,666558,5814541,50,spring,9,baited
1586,nt,201451,20145101,NA,1,05/30/2014,0,2014,668638,5810749,51,spring,9,baited
1587,nt,201451,20145102,NA,2,06/10/2014,0,2014,668638,5810749,51,spring,9,baited
1588,nt,201452,20145201,NA,1,05/30/2014,0,2014,663096,5804988,52,spring,9,baited
1589,nt,201452,20145202,NA,2,06/10/2014,0,2014,663096,5804988,52,spring,9,baited
1590,nt,201453,20145301,NA,1,05/30/2014,0,2014,662877,5806080,53,spring,9,baited
1591,nt,201453,20145302,NA,2,06/10/2014,0,2014,662877,5806080,53,spring,9,baited
1592,nt,201454,20145401,NA,1,05/30/2014,0,2014,656440,5802984,54,spring,9,baited
1593,nt,201454,20145402,NA,2,06/12/2014,0,2014,656440,5802984,54,spring,9,baited
1594,nt,201455,20145501,NA,1,05/28/2014,0,2014,654990,5804055,55,spring,9,baited
1595,nt,201455,20145502,NA,2,06/12/2014,0,2014,654990,5804055,55,spring,9,baited
1596,nt,201456,20145601,NA,1,05/30/2014,0,2014,645245,5797290,56,spring,9,baited
1597,nt,201456,20145602,NA,2,06/12/2014,0,2014,645245,5797290,56,spring,9,baited
1598,nt,201457,20145701,12480,1,06/04/2014,1,2014,651990,5806758,57,spring,9,baited
1599,nt,201457,20145702,NA,2,06/16/2014,0,2014,651990,5806758,57,spring,9,baited
1600,nt,201458,20145801,NA,1,06/04/2014,0,2014,646949,5806700,58,spring,9,baited
1601,nt,201458,20145802,NA,2,06/16/2014,0,2014,646949,5806700,58,spring,9,baited
1602,nt,201459,20145901,NA,1,06/04/2014,0,2014,637348,5801392,59,spring,9,baited
1603,nt,201459,20145902,22097,2,06/16/2014,1,2014,637348,5801392,59,spring,9,baited
1604,nt,201460,20146001,NA,1,06/03/2014,0,2014,636702,5795583,60,spring,9,baited
1605,nt,201460,20146002,NA,2,06/16/2014,0,2014,636702,5795583,60,spring,9,baited
1606,nt,201461,20146101,NA,1,06/03/2014,0,2014,640992,5785560,61,spring,9,baited
1607,nt,201461,20146102,NA,2,06/16/2014,0,2014,640992,5785560,61,spring,9,baited
1608,nt,201462,20146201,NA,1,06/03/2014,0,2014,645370,5783895,62,spring,9,baited
1609,nt,201462,20146202,NA,2,06/16/2014,0,2014,645370,5783895,62,spring,9,baited
1610,nt,201463,20146301,NA,1,06/03/2014,0,2014,648380,5778923,63,spring,9,baited
1611,nt,201463,20146302,NA,2,06/16/2014,0,2014,648380,5778923,63,spring,9,baited
1612,nt,201464,20146401,NA,1,06/03/2014,0,2014,652525,5777360,64,spring,9,baited
1613,nt,201464,20146402,NA,2,06/16/2014,0,2014,652525,5777360,64,spring,9,baited
1614,nt,201465,20146501,NA,1,06/02/2014,0,2014,655154,5770019,65,spring,9,baited
1615,nt,201465,20146502,NA,2,06/16/2014,0,2014,655154,5770019,65,spring,9,baited
1616,nt,201466,20146601,NA,1,06/02/2014,0,2014,658930,5765442,66,spring,9,baited
1617,nt,201466,20146602,NA,2,06/16/2014,0,2014,658930,5765442,66,spring,9,baited
1618,nt,201467,20146701,NA,1,06/02/2014,0,2014,658021,5763000,67,spring,9,baited
1619,nt,201467,20146702,NA,2,06/16/2014,0,2014,658021,5763000,67,spring,9,baited
1620,nt,201468,20146801,NA,1,06/02/2014,0,2014,659495,5759037,68,spring,9,baited
1621,nt,201468,20146802,NA,2,06/16/2014,0,2014,659495,5759037,68,spring,9,baited
1750,wt,201401,20140101,NA,1,05/27/2014,0,2014,617844,5766177,01,spring,9,baited
1751,wt,201401,20140102,21659,2,06/07/2014,1,2014,617844,5766177,01,spring,9,baited
1752,wt,201402,20140201,149554,1,05/27/2014,1,2014,615497,5758615,02,spring,9,baited
1753,wt,201402,20140202,NA,2,06/07/2014,0,2014,615497,5758615,02,spring,9,baited
1754,wt,201403,20140301,NA,1,05/27/2014,0,2014,619456,5758950,03,spring,9,baited
1755,wt,201403,20140302,NA,2,06/07/2014,0,2014,619456,5758950,03,spring,9,baited
1756,wt,201404,20140401,NA,1,05/27/2014,0,2014,613149,5749763,04,spring,9,baited
1757,wt,201404,20140402,NA,2,06/07/2014,0,2014,613149,5749763,04,spring,9,baited
1758,wt,201405,20140501,NA,1,05/26/2014,0,2014,623622,5751306,05,spring,9,baited
1759,wt,201405,20140502,NA,2,06/06/2014,0,2014,623622,5751306,05,spring,9,baited
1760,wt,201406,20140601,NA,1,05/27/2014,0,2014,606088,5745207,06,spring,9,baited
1761,wt,201406,20140602,197310,2,06/07/2014,1,2014,606088,5745207,06,spring,9,baited
1762,wt,201407,20140701,NA,1,05/22/2014,0,2014,613132,5742548,07,spring,9,baited
1763,wt,201407,20140702,NA,2,06/01/2014,0,2014,613132,5742548,07,spring,9,baited
1764,wt,201408,20140801,NA,1,05/26/2014,0,2014,619312,5745915,08,spring,9,baited
1765,wt,201408,20140802,NA,2,06/06/2014,0,2014,619312,5745915,08,spring,9,baited
1766,wt,201412,20141201,NA,1,05/24/2014,0,2014,660218,5742851,12,spring,9,baited
1767,wt,201412,20141202,NA,2,06/05/2014,0,2014,660218,5742851,12,spring,9,baited
1768,wt,201413,20141301,197195,1,06/27/2014,1,2014,599321,5735986,13,spring,9,baited
1769,wt,201413,20141302,NA,2,06/07/2014,0,2014,599321,5735986,13,spring,9,baited
1770,wt,201414,20141401,20237,1,05/22/2014,1,2014,607560,5737895,14,spring,9,baited
1771,wt,201414,20141402,NA,2,06/01/2014,0,2014,607560,5737895,14,spring,9,baited
1772,wt,201415,20141501,NA,1,05/27/2014,0,2014,614075,5737766,15,spring,9,baited
1773,wt,201415,20141502,NA,2,06/06/2014,0,2014,614075,5737766,15,spring,9,baited
1774,wt,201416,20141601,NA,1,05/26/2014,0,2014,622695,5740409,16,spring,9,baited
1775,wt,201416,20141602,NA,2,06/06/2014,0,2014,622695,5740409,16,spring,9,baited
1776,wt,201417,20141701,NA,1,05/26/2014,0,2014,626515,5737834,17,spring,9,baited
1777,wt,201417,20141702,20799,2,06/06/2014,1,2014,626515,5737834,17,spring,9,baited
1778,wt,201418,20141801,NA,1,05/26/2014,0,2014,635739,5740337,18,spring,9,baited
1779,wt,201418,20141802,NA,2,06/06/2014,0,2014,635739,5740337,18,spring,9,baited
1780,wt,201419,20141901,NA,1,05/24/2014,0,2014,662863,5739168,19,spring,9,baited
1781,wt,201419,20141902,NA,2,06/04/2014,0,2014,662863,5739168,19,spring,9,baited
1782,wt,201420,20142001,21231,1,05/26/2014,1,2014,669319,5739104,20,spring,9,baited
1783,wt,201420,20142002,NA,2,06/06/2014,0,2014,669319,5739104,20,spring,9,baited
1784,wt,201421,20142101,14018,1,05/27/2014,2,2014,577233,5729778,21,spring,9,baited
1785,wt,201421,20142101,21174,1,05/27/2014,2,2014,577233,5729778,21,spring,9,baited
1786,wt,201421,20142102,NA,2,06/07/2014,0,2014,577233,5729778,21,spring,9,baited
1787,wt,201422,20142201,NA,1,05/27/2014,0,2014,587359,5730420,22,spring,9,baited
1788,wt,201422,20142202,21029,2,06/07/2014,1,2014,587359,5730420,22,spring,9,baited
1789,wt,201423,20142301,NA,1,05/22/2014,0,2014,592792,5729009,23,spring,9,baited
1790,wt,201423,20142302,20041,2,06/01/2014,1,2014,592792,5729009,23,spring,9,baited
1791,wt,201424,20142401,197310,1,05/22/2014,3,2014,599236,5729696,24,spring,9,baited
1792,wt,201424,20142401,21017,1,05/22/2014,3,2014,599236,5729696,24,spring,9,baited
1793,wt,201424,20142401,21029,1,05/22/2014,3,2014,599236,5729696,24,spring,9,baited
1794,wt,201424,20142402,NA,2,06/01/2014,0,2014,599236,5729696,24,spring,9,baited
1795,wt,201425,20142501,NA,1,05/22/2014,0,2014,607786,5730599,25,spring,9,baited
1796,wt,201425,20142502,NA,2,06/01/2014,0,2014,607786,5730599,25,spring,9,baited
1797,wt,201426,20142601,NA,1,05/21/2014,0,2014,613396,5728210,26,spring,9,baited
1798,wt,201426,20142602,NA,2,06/02/2014,0,2014,613396,5728210,26,spring,9,baited
1799,wt,201427,20142701,NA,1,05/26/2014,0,2014,617372,5733769,27,spring,9,baited
1800,wt,201427,20142702,20086,2,06/06/2014,1,2014,617372,5733769,27,spring,9,baited
1801,wt,201428,20142801,NA,1,05/21/2014,0,2014,620953,5726907,28,spring,9,baited
1802,wt,201428,20142802,20933,2,05/31/2014,2,2014,620953,5726907,28,spring,9,baited
1803,wt,201428,20142802,23400,2,05/31/2014,2,2014,620953,5726907,28,spring,9,baited
1804,wt,201429,20142901,NA,1,05/24/2014,0,2014,635483,5729148,29,spring,9,baited
1805,wt,201429,20142902,NA,2,06/04/2014,0,2014,635483,5729148,29,spring,9,baited
1806,wt,201430,20143001,NA,1,05/26/2014,0,2014,644150,5731729,30,spring,9,baited
1807,wt,201430,20143002,NA,2,06/06/2014,0,2014,644150,5731729,30,spring,9,baited
1808,wt,201431,20143101,NA,1,05/24/2014,0,2014,645120,5728379,31,spring,9,baited
1809,wt,201431,20143102,NA,2,06/04/2014,0,2014,645120,5728379,31,spring,9,baited
1810,wt,201432,20143201,NA,1,05/26/2014,0,2014,653537,5731128,32,spring,9,baited
1811,wt,201432,20143202,NA,2,06/06/2014,0,2014,653537,5731128,32,spring,9,baited
1812,wt,201433,20143301,NA,1,05/24/2014,0,2014,664565,5729887,33,spring,9,baited
1813,wt,201433,20143302,NA,2,06/05/2014,0,2014,664565,5729887,33,spring,9,baited
1814,wt,201436,20143601,NA,1,05/27/2014,0,2014,594490,5726559,36,spring,9,baited
1815,wt,201436,20143602,NA,2,06/07/2014,0,2014,594490,5726559,36,spring,9,baited
1816,wt,201437,20143701,NA,1,05/22/2014,0,2014,600692,5727000,37,spring,9,baited
1817,wt,201437,20143702,NA,2,06/01/2014,0,2014,600692,5727000,37,spring,9,baited
1818,wt,201438,20143801,NA,1,05/22/2014,0,2014,604961,5727172,38,spring,9,baited
1819,wt,201438,20143802,NA,2,06/01/2014,0,2014,604961,5727172,38,spring,9,baited
1820,wt,201440,20144001,NA,1,05/15/2014,0,2014,619476,5725430,40,spring,9,baited
1821,wt,201440,20144002,NA,2,06/03/2014,0,2014,619476,5725430,40,spring,9,baited
1822,wt,201441,20144101,NA,1,05/24/2014,0,2014,626548,5726941,41,spring,9,baited
1823,wt,201441,20144102,NA,2,06/04/2014,0,2014,626548,5726941,41,spring,9,baited
1824,wt,201442,20144201,NA,1,05/24/2014,0,2014,635225,5726603,42,spring,9,baited
1825,wt,201442,20144202,NA,2,06/04/2014,0,2014,635225,5726603,42,spring,9,baited
1826,wt,201443,20144301,NA,1,05/24/2014,0,2014,642507,5725313,43,spring,9,baited
1827,wt,201443,20144302,NA,2,06/04/2014,0,2014,642507,5725313,43,spring,9,baited
1828,wt,201444,20144401,NA,1,05/24/2014,0,2014,647678,5725233,44,spring,9,baited
1829,wt,201444,20144402,NA,2,06/04/2014,0,2014,647678,5725233,44,spring,9,baited
1830,wt,201445,20144501,NA,1,05/24/2014,0,2014,653820,5725176,45,spring,9,baited
1831,wt,201445,20144502,NA,2,06/04/2014,0,2014,653820,5725176,45,spring,9,baited
1832,wt,201446,20144601,NA,1,05/24/2014,0,2014,659409,5725309,46,spring,9,baited
1833,wt,201446,20144602,21529,2,06/05/2014,1,2014,659409,5725309,46,spring,9,baited
1834,wt,201448,20144801,NA,1,05/27/2014,0,2014,592456,5717260,48,spring,9,baited
1835,wt,201448,20144802,NA,2,06/07/2014,0,2014,592456,5717260,48,spring,9,baited
1836,wt,201449,20144901,21029,1,05/21/2014,1,2014,598837,5716949,49,spring,9,baited
1837,wt,201449,20144902,197199,2,06/01/2014,1,2014,598837,5716949,49,spring,9,baited
1838,wt,201452,20145201,NA,1,05/21/2014,0,2014,591472,5709449,52,spring,9,baited
1839,wt,201452,20145202,NA,2,06/02/2014,0,2014,591472,5709449,52,spring,9,baited
1840,wt,201453,20145301,NA,1,05/21/2014,0,2014,597176,5712333,53,spring,9,baited
1841,wt,201453,20145302,NA,2,06/01/2014,0,2014,597176,5712333,53,spring,9,baited
1842,wt,201454,20145401,NA,1,05/26/2014,0,2014,659034,5751538,54,spring,9,baited
1843,wt,201454,20145402,21609,2,06/06/2014,1,2014,659034,5751538,54,spring,9,baited
1844,wt,201455,20145501,NA,1,05/26/2014,0,2014,666980,5721583,55,spring,9,baited
1845,wt,201455,20145502,NA,2,06/06/2014,0,2014,666980,5721583,55,spring,9,baited
1846,wt,201456,20145601,NA,1,05/21/2014,0,2014,601315,5705945,56,spring,9,baited
1847,wt,201456,20145602,NA,2,06/02/2014,0,2014,601315,5705945,56,spring,9,baited
1848,wt,201457,20145701,NA,1,05/26/2014,0,2014,666926,5746316,57,spring,9,baited
1849,wt,201457,20145702,21609,2,06/06/2014,1,2014,666926,5746316,57,spring,9,baited
1850,wt,2014p1,2014p101,NA,1,05/08/2014,0,2014,623752,5727247,p1,spring,9,passive
1851,wt,2014p1,2014p102,NA,2,05/15/2014,0,2014,623752,5727247,p1,spring,9,passive
1852,wt,2014p1,2014p103,NA,3,05/23/2014,0,2014,623752,5727247,p1,spring,9,passive
1853,wt,2014p1,2014p104,NA,4,05/28/2014,0,2014,623752,5727247,p1,spring,9,passive
1854,wt,2014p1,2014p105,NA,5,05/31/2014,0,2014,623752,5727247,p1,spring,9,passive
1855,wt,2014p1,2014p106,NA,6,06/06/2014,0,2014,623752,5727247,p1,spring,9,passive
1856,wt,2014p2a,2014p2a01,NA,1,05/08/2014,0,2014,625670,5727706,p2a,spring,9,passive
1857,wt,2014p2a,2014p2a02,20743,2,05/16/2014,1,2014,625670,5727706,p2a,spring,9,passive
1858,wt,2014p2a,2014p2a03,NA,3,05/23/2014,0,2014,625670,5727706,p2a,spring,9,passive
1859,wt,2014p2a,2014p2a04,21162,4,05/28/2014,1,2014,625670,5727706,p2a,spring,9,passive
1860,wt,2014p2a,2014p2a05,23400,5,05/31/2014,1,2014,625670,5727706,p2a,spring,9,passive
1861,wt,2014p2a,2014p2a06,NA,6,06/16/2014,0,2014,625670,5727706,p2a,spring,9,passive
1862,wt,2014p3a,2014p3a01,NA,1,05/08/2014,0,2014,625385,5726949,p3a,spring,9,passive
1863,wt,2014p3a,2014p3a02,NA,2,05/15/2014,0,2014,625385,5726949,p3a,spring,9,passive
1864,wt,2014p3a,2014p3a03,NA,3,05/23/2014,0,2014,625385,5726949,p3a,spring,9,passive
1865,wt,2014p3a,2014p3a04,NA,4,05/28/2014,0,2014,625385,5726949,p3a,spring,9,passive
1866,wt,2014p3a,2014p3a05,NA,5,06/05/2014,0,2014,625385,5726949,p3a,spring,9,passive
1867,wt,2014p3a,2014p3a06,NA,6,06/16/2014,0,2014,625385,5726949,p3a,spring,9,passive
1868,wt,2014p4,2014p401,NA,1,05/08/2014,0,2014,620949,5726891,p4,spring,9,passive
1869,wt,2014p4,2014p402,20743,2,05/16/2014,1,2014,620949,5726891,p4,spring,9,passive
1870,wt,2014p4,2014p403,NA,3,05/23/2014,0,2014,620949,5726891,p4,spring,9,passive
1871,wt,2014p4,2014p404,NA,4,05/28/2014,0,2014,620949,5726891,p4,spring,9,passive
1872,wt,2014p4,2014p405,NA,5,06/05/2014,0,2014,620949,5726891,p4,spring,9,passive
1873,wt,2014p4,2014p406,NA,6,06/16/2014,0,2014,620949,5726891,p4,spring,9,passive
1874,wt,2014p6a,2014p6a01,NA,1,05/08/2014,0,2014,624764,5727125,p6a,spring,9,passive
1875,wt,2014p6a,2014p6a02,20743,2,05/15/2014,2,2014,624764,5727125,p6a,spring,9,passive
1876,wt,2014p6a,2014p6a02,20887,2,05/15/2014,2,2014,624764,5727125,p6a,spring,9,passive
1877,wt,2014p6a,2014p6a03,NA,3,05/23/2014,0,2014,624764,5727125,p6a,spring,9,passive
1878,wt,2014p6a,2014p6a04,NA,4,05/28/2014,0,2014,624764,5727125,p6a,spring,9,passive
1879,wt,2014p6a,2014p6a05,20743,5,06/05/2014,1,2014,624764,5727125,p6a,spring,9,passive
1880,wt,2014p6a,2014p6a06,20743,6,06/16/2014,1,2014,624764,5727125,p6a,spring,9,passive
1881,wt,2014pn1,2014pn101,20743,1,06/16/2014,1,2014,620170,5725450,pn1,spring,9,passive
1882,wt,2014pn2a,2014pn2a01,NA,1,06/16/2014,0,2014,620499,5725435,pn2a,spring,9,passive
2346,nt,201457,20145703,NA,3,06/26/2014,0,2014,651990,5806758,57,spring,9,baited
1883,gt,201523,20152301,NA,1,05/26/2015,0,2015,486103,5883947,23,spring,9,baited
1884,gt,201522,20152201,NA,1,05/26/2015,0,2015,481377,5908165,22,spring,9,baited
1885,gt,201521,20152101,NA,1,05/27/2015,0,2015,505039,5939381,21,spring,9,baited
